"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tent5a",3.04680939307741,-2.69799606663611,0.705274837864396,-3.82545345698957,0.000130531594995268,0.0201671314267688
"Slc29a4",5.67715359219485,-1.86957251024989,0.493646050573225,-3.78727330661094,0.000152309537705769,0.0228958283437699
"Cacna1g",21.7095579750806,1.03221264781199,0.275211311285011,3.75061854468266,0.000176398883552928,0.0252813387011066
"Nell1",5.29700565954532,-1.89244243638019,0.504734207350245,-3.74938414876839,0.000177269365218115,0.0252813387011066
"Map1b",313.74146379383,-0.565586312493307,0.151481108866517,-3.73370855762414,0.000188680815419753,0.0262360673841167
"Tspyl2",9.32261608550873,-1.30505073298748,0.352955176786065,-3.69749707277563,0.000217735729451555,0.0295377104197451
"Nptxr",24.1589479910829,-0.892349357700836,0.246118063322344,-3.6256963249874,0.000288183856617685,0.0381637764406563
"Ucp2",4.83765441688839,-1.82190505568816,0.507588283434457,-3.58933630886973,0.000331520923786771,0.0428818460023725
"Clstn3",15.1625152461254,-1.06164377489595,0.296792172941018,-3.57706122899315,0.000347478803397022,0.0439244796475963
"AI847159",7.44606110974591,-1.46704935866483,0.412619434994133,-3.55545384983063,0.000377327176420498,0.0466376390055736
"Cdh13",7.38964856397138,-1.42502821669986,0.411270188494854,-3.46494410867734,0.000530341686016068,0.062947934459635
"Tlcd3b",70.3279165577001,-0.847451602062685,0.24463524103227,-3.46414358980642,0.000531922495433809,0.062947934459635
"Ahnak",4.36445783525177,-1.82938284632259,0.530982349773559,-3.44527995535584,0.000570468224187857,0.0661030054777679
"Ctxn1",3.25118082127199,-2.16224504185664,0.631565690589168,-3.42362651118611,0.000617914822667701,0.0687368448735551
"Hap1",27.0749257969932,-0.780300946833411,0.227888548603545,-3.42404632270879,0.00061696103416164,0.0687368448735551
"Mpp4",9.51468498343235,-1.23931389726969,0.365156584481724,-3.3939245516514,0.000688986716537741,0.0751400807329983
"Abca2",36.3596361805556,-0.682553064757753,0.202953117242903,-3.36310707630493,0.000770704638610789,0.08192258797549
"Glul",219.244807676281,0.585870711255484,0.174615608563255,3.35520241332408,0.000793069325493115,0.08192258797549
"Kalrn",7.32208778411726,-1.36759355868712,0.407776330995112,-3.35378356892303,0.000797146873833305,0.08192258797549
