"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vma21",17.5961861809075,-0.335451192910472,0.322423474276923,-1.04040561458115,0.298151494303951,0.515301011424198
"Ephb4",1.74415940589743,-1.10546625936957,1.06272922651387,-1.0402144137843,0.298240296408793,0.515340308222419
"Serf1",0.817796964836905,-1.44031166411894,1.38489365316637,-1.04001607692105,0.298332431483196,0.515434620104087
"Actr6",4.07517784703059,0.752482654680167,0.723858052850604,1.03954449593651,0.298551575247568,0.515538723183106
"Armc6",2.82645341383972,-0.917646009175264,0.882670311335954,-1.03962487169912,0.298514217020361,0.515538723183106
"Bud31",7.63343294096193,-0.59982048138229,0.576940956892517,-1.03965661341328,0.298499464500143,0.515538723183106
"Gm42697",4.24995054612125,1.59759775556048,1.53691678081752,1.03948227744034,0.298580496217305,0.515538723183106
"Scamp1",86.8800903474283,-0.182727240802617,0.175734778249589,-1.03978986187411,0.298437540244564,0.515538723183106
"Alkbh4",5.18052413134449,0.679670476351437,0.654177641274082,1.03896928520471,0.298819021245724,0.51588566875441
"Pgls",4.66800402773686,-0.776954610480618,0.747872747277782,-1.0388861117198,0.298857706243564,0.515887563601172
"Gm44220",0.770937708914928,-1.6758604419261,1.61352969461993,-1.03863005900295,0.298976820457775,0.516028277261439
"Mrps22",2.79165921329028,0.790350733305675,0.761215029053401,1.0382752614442,0.299141922555027,0.51624831976207
"Fermt3",0.920496470087444,1.2866983536965,1.24005783696652,1.03761156563799,0.299450931215907,0.516716624457923
"Gm45871",0.900515342357229,1.63211239964036,1.57318162720102,1.03745961141447,0.299521709194334,0.516773784876459
"Cdc34b",1.14125053510448,1.26667707379543,1.22117607040292,1.0372599860866,0.29961470861097,0.516869265420508
"Atp1a2",26.7088795325174,-0.340014943164634,0.327874246244957,-1.03702851644715,0.299722567443555,0.51699035291728
"Papss1",13.1796061481376,-0.426021784858555,0.410853153713022,-1.03691983621995,0.299773218536119,0.517012744962079
"Tepsin",7.29037983678998,-0.583600663752209,0.563020427737154,-1.0365532669885,0.299944102493006,0.517242468490578
"Gfer",2.60277269498662,-0.960158390976357,0.926456384410552,-1.03637732669655,0.300026143825812,0.517253966085827
"Scand1",7.60979429018623,0.575060604738529,0.554857721181557,1.0364109262352,0.30001047513366,0.517253966085827
"Crxos",2.17932086252992,1.60082220244482,1.54499769685589,1.03613241993987,0.300140369274941,0.517321692476288
"Rps6ka5",11.8002889421228,0.432256246476242,0.417182817196641,1.03613147200283,0.300140811452727,0.517321692476288
"Sema6c",7.80492693870285,-0.550049637821863,0.531006742421395,-1.03586187119514,0.300266587946228,0.517473495675788
"Gm45477",1.8555450897522,1.21901858847026,1.17732425981085,1.03541448187444,0.300475385389424,0.517768319456352
